Timestamp,User,Message
1554192541,LMarshall,User Logged On OfficeComputer19
1554192543,HMcCann,User Logged Off OfficeComputer5
1554192545,PCannon,User Logged On Server2
1554192547,RKelly,User Logged On OfficeComputer9
1554192549,RKelly,User Logged On OfficeComputer17
1554192551,LBaker,User Logged Off OfficeComputer3
1554192553,LRobinett,User Logged Off OfficeComputer17
1554192555,EJacobs,User Logged Off TestSystem2
1554192557,LRobinett,User Logged Off TestSystem1
1554192559,RMelton,User Logged Off OfficeComputer12
1554192561,EJacobs,User Logged Off TestSystem2
1554192563,LCarney,User Logged On Server3
1554192565,HMcCann,User Logged On OfficeComputer5
1554192567,SWayman,User Logged Off OfficeComputer13
1554192569,TRivers,User Logged Off OfficeComputer11
1554192571,KSwanson,User Logged Off OfficeComputer15
1554192573,RKelly,User Logged On Server3
1554192575,RKelly,User Logged On OfficeComputer4
1554192577,BCombs,User Logged Off OfficeComputer6
1554192579,RFrank,User Logged On OfficeComputer7
1554192581,MBowen,User Logged Off Server2
1554192583,SConrad,User Logged On OfficeComputer7
1554192585,TRivers,User Logged On OfficeComputer9
1554192587,LMarshall,User Logged Off OfficeComputer5
1554192589,MFoster,User Logged On OfficeComputer6
1554192591,RKelly,User Logged Off OfficeComputer15
1554192593,RMelton,User Logged On OfficeComputer12
1554192595,RKelly,User Logged Off OfficeComputer8
1554192597,WDavis,User Logged On OfficeComputer1
1554192599,LRobinett,User Logged Off OfficeComputer1
1554192601,SWayman,User Logged Off OfficeComputer3
1554192603,EJacobs,User Logged On OfficeComputer19
1554192605,RKelly,User Logged Off OfficeComputer3
1554192607,SWayman,User Logged On OfficeComputer16
1554192609,WDavis,User Logged On OfficeComputer11
1554192611,RKelly,User Logged Off OfficeComputer17
1554192613,LMarshall,User Logged On OfficeComputer7
1554192615,RKelly,User Logged On Server3
1554192617,LRobinett,User Logged Off OfficeComputer6
1554192619,SConrad,User Logged On OfficeComputer16
1554192621,PCannon,User Logged On OfficeComputer9
1554192623,RMelton,User Logged Off OfficeComputer15
1554192625,EJacobs,User Logged On OfficeComputer9
1554192627,LCarney,User Logged On OfficeComputer7
1554192629,WDavis,User Logged On OfficeComputer13
1554192631,DHawkins,User Logged On Server2
1554192633,SWayman,User Logged Off OfficeComputer9
1554192635,RKelly,User Logged Off Server2
1554192637,LCarney,User Logged Off OfficeComputer2
1554192639,EJacobs,User Logged Off OfficeComputer15
1554192641,SWayman,User Logged Off OfficeComputer16
1554192643,RMelton,User Logged Off OfficeComputer4
1554192645,RFrank,User Logged On OfficeComputer11
1554192647,LMarshall,User Logged Off OfficeComputer7
1554192649,RKelly,User Logged Off OfficeComputer5
1554192651,RKelly,User Logged On OfficeComputer2
1554192653,EJacobs,User Logged On OfficeComputer6
1554192655,RFrank,User Logged Off OfficeComputer15
1554192657,BCombs,User Logged On OfficeComputer9
1554192659,SWayman,User Logged Off Server3
1554192661,LCarney,User Logged Off OfficeComputer7
1554192663,LMarshall,User Logged On OfficeComputer12
1554192665,DHawkins,User Logged On OfficeComputer20
1554192667,EJacobs,User Logged On OfficeComputer6
1554192669,SWayman,User Logged Off OfficeComputer12
1554192671,MBowen,User Logged On TestSystem2
1554192673,LCarney,User Logged On OfficeComputer13
1554192675,EJacobs,User Logged Off Server2
1554192677,PCannon,User Logged Off OfficeComputer8
1554192679,MFoster,User Logged Off Server3
1554192681,TRivers,User Logged Off OfficeComputer7
1554192683,EJacobs,User Logged On TestSystem1
1554192685,DHawkins,User Logged Off OfficeComputer14
1554192687,PCannon,User Logged Off OfficeComputer17
1554192689,TRivers,User Logged Off OfficeComputer8
1554192691,LCarney,User Logged Off OfficeComputer12
1554192693,RKelly,User Logged On OfficeComputer3
1554192695,LCarney,User Logged On OfficeComputer5
1554192697,DHawkins,User Logged Off OfficeComputer20
1554192699,SConrad,User Logged On OfficeComputer12
1554192701,MBowen,User Logged Off Server1
1554192703,KSwanson,User Logged On OfficeComputer11
1554192705,SConrad,User Logged On OfficeComputer3
1554192707,BCombs,User Logged On OfficeComputer12
1554192709,MFoster,User Logged Off OfficeComputer6
1554192711,KSwanson,User Logged On OfficeComputer8
1554192713,WDavis,User Logged Off OfficeComputer7
1554192715,BCombs,User Logged On OfficeComputer14
1554192717,SConrad,User Logged Off OfficeComputer3
1554192719,LMarshall,User Logged Off OfficeComputer13
1554192721,MFoster,User Logged Off OfficeComputer7
1554192723,HMcCann,User Logged Off OfficeComputer12
1554192725,TRivers,User Logged On OfficeComputer3
1554192727,SConrad,User Logged Off OfficeComputer7
1554192729,DHawkins,User Logged Off OfficeComputer12
1554192731,RFrank,User Logged Off OfficeComputer20
1554192733,BCombs,User Logged Off OfficeComputer10
1554192735,DHawkins,User Logged On TestSystem1
1554192737,BCombs,User Logged Off OfficeComputer17
1554192739,LMarshall,User Logged On OfficeComputer1
1554192741,DHawkins,User Logged On OfficeComputer12
1554192743,LMarshall,User Logged On TestSystem2
1554192745,LMarshall,User Logged Off OfficeComputer14
1554192747,TRivers,User Logged Off OfficeComputer11
1554192749,MBowen,User Logged Off OfficeComputer9
1554192751,RMelton,User Logged On Server3
1554192753,MFoster,User Logged Off TestSystem2
1554192755,HMcCann,User Logged Off OfficeComputer17
1554192757,BCombs,User Logged Off TestSystem2
1554192759,LRobinett,User Logged On OfficeComputer14
1554192761,LRobinett,User Logged On OfficeComputer4
1554192763,SWayman,User Logged On OfficeComputer4
1554192765,TRivers,User Logged On OfficeComputer4
1554192767,SConrad,User Logged Off OfficeComputer9
1554192769,LRobinett,User Logged Off OfficeComputer5
1554192771,BCombs,User Logged On OfficeComputer7
1554192773,EJacobs,User Logged On OfficeComputer11
1554192775,EJacobs,User Logged On OfficeComputer1
1554192777,RFrank,User Logged On OfficeComputer5
1554192779,KSwanson,User Logged On OfficeComputer13
1554192781,MBowen,User Logged On Server3
1554192783,HMcCann,User Logged Off OfficeComputer2
1554192785,LMarshall,User Logged Off Server2
1554192787,WDavis,User Logged Off OfficeComputer18
1554192789,RFrank,User Logged Off OfficeComputer17
1554192791,MFoster,User Logged On Server2
1554192793,TRivers,User Logged Off OfficeComputer14
1554192795,SWayman,User Logged Off OfficeComputer1
1554192797,HMcCann,User Logged Off OfficeComputer14
1554192799,MBowen,User Logged On OfficeComputer16
1554192801,SWayman,User Logged Off OfficeComputer20
1554192803,DHawkins,User Logged On OfficeComputer15
1554192805,SWayman,User Logged On Server1
1554192807,RKelly,User Logged Off OfficeComputer19
1554192809,EJacobs,User Logged On Server2
1554192811,TRivers,User Logged Off OfficeComputer19
1554192813,RMelton,User Logged Off OfficeComputer15
1554192815,RFrank,User Logged On OfficeComputer8
1554192817,DHawkins,User Logged Off OfficeComputer15
1554192819,LBaker,User Logged On OfficeComputer12
1554192821,TRivers,User Logged Off OfficeComputer15
1554192823,LMarshall,User Logged On OfficeComputer14
1554192825,LMarshall,User Logged Off OfficeComputer15
1554192827,SConrad,User Logged Off OfficeComputer12
1554192829,DHawkins,User Logged On OfficeComputer7
1554192831,PCannon,User Logged Off OfficeComputer3
1554192833,MBowen,User Logged On Server3
1554192835,PCannon,User Logged On OfficeComputer20
1554192837,KSwanson,User Logged Off OfficeComputer8
1554192839,LBaker,User Logged Off OfficeComputer13
1554192841,SConrad,User Logged Off OfficeComputer11
1554192843,PCannon,User Logged On OfficeComputer14
1554192845,SConrad,User Logged On OfficeComputer13
1554192847,RKelly,User Logged On OfficeComputer6
1554192849,MBowen,User Logged Off OfficeComputer5
1554192851,SConrad,User Logged On OfficeComputer1
1554192853,WDavis,User Logged On OfficeComputer20
1554192855,SConrad,User Logged Off OfficeComputer17
1554192857,TRivers,User Logged On OfficeComputer1
1554192859,KSwanson,User Logged On Server3
1554192861,MFoster,User Logged Off OfficeComputer6
1554192863,MBowen,User Logged Off Server3
1554192865,SWayman,User Logged On OfficeComputer9
1554192867,RKelly,User Logged On OfficeComputer15
1554192869,LCarney,User Logged On TestSystem1
1554192871,RMelton,User Logged Off OfficeComputer14
1554192873,LBaker,User Logged Off OfficeComputer6
1554192875,SWayman,User Logged Off OfficeComputer2
1554192877,KSwanson,User Logged Off OfficeComputer8
1554192879,KSwanson,User Logged On OfficeComputer6
1554192881,WDavis,User Logged On OfficeComputer5
1554192883,LCarney,User Logged Off OfficeComputer4
1554192885,DHawkins,User Logged On OfficeComputer14
1554192887,SWayman,User Logged Off OfficeComputer18
1554192889,LRobinett,User Logged On Server3
1554192891,LBaker,User Logged On OfficeComputer11
1554192893,PCannon,User Logged On OfficeComputer11
1554192895,RKelly,User Logged Off TestSystem2
1554192897,DHawkins,User Logged Off Server1
1554192899,LRobinett,User Logged On OfficeComputer3
1554192901,TRivers,User Logged On Server1
1554192903,LBaker,User Logged Off OfficeComputer15
1554192905,LCarney,User Logged On Server3
1554192907,DHawkins,User Logged On OfficeComputer12
1554192909,DHawkins,User Logged Off TestSystem2
1554192911,MFoster,User Logged Off OfficeComputer18
1554192913,RKelly,User Logged On OfficeComputer19
1554192915,EJacobs,User Logged Off OfficeComputer12
1554192917,LRobinett,User Logged On OfficeComputer8
1554192919,DHawkins,User Logged Off TestSystem1
1554192921,WDavis,User Logged Off TestSystem1
1554192923,SConrad,User Logged On OfficeComputer15
1554192925,MBowen,User Logged Off OfficeComputer5
1554192927,MBowen,User Logged On OfficeComputer17
1554192929,RFrank,User Logged Off OfficeComputer10
1554192931,LMarshall,User Logged Off OfficeComputer17
1554192933,RKelly,User Logged Off OfficeComputer15
1554192935,EJacobs,User Logged On OfficeComputer15
1554192937,TRivers,User Logged Off OfficeComputer18
1554192939,LMarshall,User Logged On OfficeComputer6
1554192941,MBowen,User Logged Off TestSystem1
1554192943,LRobinett,User Logged On OfficeComputer10
1554192945,BCombs,User Logged Off Server3
1554192947,SConrad,User Logged Off OfficeComputer5
1554192949,TRivers,User Logged Off OfficeComputer7
1554192951,BCombs,User Logged On OfficeComputer2
1554192953,DHawkins,User Logged On OfficeComputer20
1554192955,SWayman,User Logged On OfficeComputer17
1554192957,LBaker,User Logged Off OfficeComputer14
1554192959,TRivers,User Logged Off OfficeComputer11
1554192961,SConrad,User Logged On OfficeComputer8
1554192963,HMcCann,User Logged On OfficeComputer9
1554192965,RKelly,User Logged Off OfficeComputer13
1554192967,LMarshall,User Logged Off OfficeComputer16
1554192969,WDavis,User Logged On OfficeComputer7
1554192971,MFoster,User Logged On OfficeComputer16
1554192973,KSwanson,User Logged Off OfficeComputer19
1554192975,WDavis,User Logged On OfficeComputer8
1554192977,PCannon,User Logged Off OfficeComputer20
1554192979,DHawkins,User Logged Off OfficeComputer7
1554192981,LRobinett,User Logged Off OfficeComputer18
1554192983,MFoster,User Logged On OfficeComputer7
1554192985,LCarney,User Logged Off OfficeComputer11
1554192987,PCannon,User Logged Off OfficeComputer6
1554192989,MFoster,User Logged Off Server1
1554192991,BCombs,User Logged Off OfficeComputer17
1554192993,RKelly,User Logged On OfficeComputer7
1554192995,MBowen,User Logged Off OfficeComputer3
1554192997,BCombs,User Logged On OfficeComputer7
1554192999,DHawkins,User Logged On Server2
1554193001,LCarney,User Logged On OfficeComputer15
1554193003,LRobinett,User Logged On TestSystem2
1554193005,LMarshall,User Logged On OfficeComputer13
1554193007,KSwanson,User Logged On OfficeComputer16
1554193009,TRivers,User Logged Off TestSystem1
1554193011,EJacobs,User Logged On Server2
1554193013,LBaker,User Logged Off TestSystem1
1554193015,EJacobs,User Logged Off OfficeComputer11
1554193017,PCannon,User Logged Off TestSystem1
1554193019,LCarney,User Logged Off Server3
1554193021,MFoster,User Logged On OfficeComputer2
1554193023,LCarney,User Logged On OfficeComputer13
1554193025,RFrank,User Logged Off OfficeComputer13
1554193027,HMcCann,User Logged Off Server3
1554193029,RFrank,User Logged On OfficeComputer4
1554193031,LBaker,User Logged On OfficeComputer2
1554193033,LMarshall,User Logged Off TestSystem2
1554193035,MBowen,User Logged On OfficeComputer17
1554193037,LMarshall,User Logged Off OfficeComputer7
1554193039,HMcCann,User Logged Off OfficeComputer17
1554193041,PCannon,User Logged On OfficeComputer20
1554193043,RKelly,User Logged On OfficeComputer8
1554193045,RFrank,User Logged Off TestSystem1
1554193047,RMelton,User Logged Off OfficeComputer5
1554193049,SWayman,User Logged On Server2
1554193051,EJacobs,User Logged On OfficeComputer12
1554193053,KSwanson,User Logged Off OfficeComputer5
1554193055,LMarshall,User Logged Off OfficeComputer11
1554193057,MFoster,User Logged Off Server2
1554193059,LMarshall,User Logged Off OfficeComputer19
1554193061,LBaker,User Logged Off OfficeComputer3
1554193063,TRivers,User Logged On OfficeComputer14
1554193065,PCannon,User Logged Off OfficeComputer3
1554193067,SConrad,User Logged Off OfficeComputer15
1554193069,MFoster,User Logged Off OfficeComputer17
1554193071,RMelton,User Logged On OfficeComputer6
1554193073,DHawkins,User Logged Off OfficeComputer11
1554193075,HMcCann,User Logged Off TestSystem2
1554193077,RFrank,User Logged On OfficeComputer13
1554193079,WDavis,User Logged Off OfficeComputer5
1554193081,PCannon,User Logged Off Server2
1554193083,WDavis,User Logged Off OfficeComputer1
1554193085,DHawkins,User Logged On OfficeComputer11
1554193087,LMarshall,User Logged On OfficeComputer13
1554193089,EJacobs,User Logged On OfficeComputer18
1554193091,SWayman,User Logged Off OfficeComputer15
1554193093,EJacobs,User Logged On OfficeComputer3
1554193095,LCarney,User Logged Off TestSystem2
1554193097,SWayman,User Logged On OfficeComputer5
1554193099,TRivers,User Logged On OfficeComputer18
1554193101,RFrank,User Logged Off OfficeComputer1
1554193103,RFrank,User Logged On OfficeComputer20
1554193105,MBowen,User Logged Off OfficeComputer3
1554193107,KSwanson,User Logged Off OfficeComputer3
1554193109,DHawkins,User Logged On OfficeComputer11
1554193111,PCannon,User Logged On OfficeComputer12
1554193113,RMelton,User Logged On OfficeComputer14
1554193115,WDavis,User Logged Off OfficeComputer16
1554193117,KSwanson,User Logged On OfficeComputer11
1554193119,SWayman,User Logged On OfficeComputer3
1554193121,SConrad,User Logged Off OfficeComputer17
1554193123,PCannon,User Logged On OfficeComputer5
1554193125,LCarney,User Logged On OfficeComputer8
1554193127,RFrank,User Logged On OfficeComputer14
1554193129,PCannon,User Logged On OfficeComputer5
1554193131,SWayman,User Logged On OfficeComputer1
1554193133,HMcCann,User Logged Off OfficeComputer7
1554193135,LCarney,User Logged On Server3
1554193137,PCannon,User Logged Off Server3
1554193139,LCarney,User Logged Off OfficeComputer4
1554193141,BCombs,User Logged On OfficeComputer18
1554193143,SConrad,User Logged On OfficeComputer15
1554193145,RFrank,User Logged On OfficeComputer14
1554193147,SWayman,User Logged Off OfficeComputer10
1554193149,RFrank,User Logged Off OfficeComputer7
1554193151,MBowen,User Logged On OfficeComputer2
1554193153,RMelton,User Logged Off TestSystem2
