Timestamp,src_ip,src_port,dest_ip,dest_port,bytes in,bytes out
1554193197,10.1.5.10,17693,36.126.101.35,20,16757,53135
1554193205,10.1.5.13,17695,89.85.195.112,161,3977,88548
1554193215,10.1.5.101,17696,133.117.94.159,161,9038,33700
1554193219,10.1.5.101,17699,224.20.63.244,443,973,4896
1554193220,10.1.5.4,17697,15.42.30.31,3128,3929,55737
1554193220,10.1.5.12,17700,90.86.31.114,3128,3636,7825
1554193226,10.1.5.10,17701,133.54.5.188,3128,18876,83339
1554193235,10.1.5.3,17703,125.11.74.75,3128,5158,33973
1554193237,10.1.5.201,17704,84.169.90.68,20,15312,117826
1554193237,10.1.5.5,17705,140.52.132.156,161,14573,85833
1554193248,10.1.5.12,17707,221.113.6.82,20,6832,125091
1554193248,10.1.5.2,17709,90.226.239.94,443,239,117928
1554193249,10.1.5.10,17708,52.210.81.239,161,7459,65044
1554193261,10.1.5.15,17711,38.254.244.213,20,17729,63925
1554193262,10.1.5.19,17712,242.3.151.51,161,8918,3721
1554193269,10.1.5.200,17713,11.178.129.94,3128,19987,55190
1554193270,10.1.5.14,17715,130.169.226.9,3128,13117,115455
1554193273,10.1.5.202,17716,152.78.78.75,161,2978,10398
1554193274,10.1.5.13,17717,180.231.177.215,20,17053,50856
1554193278,10.1.5.4,17719,165.165.144.223,3128,11260,89198
1554193279,10.1.5.2,17720,249.66.0.151,443,18254,96925
1554193282,10.1.5.202,17721,186.152.167.23,443,19972,16636
1554193283,10.1.5.14,17723,141.130.147.195,161,17911,39959
1554193289,10.1.5.13,17724,60.123.175.122,161,6759,74669
1554193293,10.1.5.100,17725,122.154.16.1,443,10070,7920
1554193296,10.1.5.11,17727,190.116.131.117,443,17905,3271
1554193300,10.1.5.2,17728,251.194.21.249,3128,10315,74923
1554193304,10.1.5.11,17729,59.139.98.33,443,7587,51113
1554193310,10.1.5.16,17733,160.247.242.85,20,15662,53162
1554193311,10.1.5.17,17731,88.245.206.206,443,8905,49644
1554193314,10.1.5.7,17732,78.202.126.93,443,3411,100645
1554193314,10.1.5.19,17735,42.88.45.117,443,16966,78607
1554193324,10.1.5.200,17736,193.238.124.169,443,5641,71039
1554193325,10.1.5.202,17737,80.233.48.194,3128,7014,99634
1554193327,10.1.5.18,17739,202.2.80.206,3128,4748,31456
1554193333,10.1.5.16,17741,150.107.178.248,161,18272,82408
1554193334,10.1.5.4,17740,17.113.196.219,3128,13561,106586
1554193337,10.1.5.200,17743,85.19.77.110,443,1183,19385
1554193338,10.1.5.7,17744,149.202.60.217,3128,2063,69471
1554193349,10.1.5.4,17745,100.235.14.209,3128,10383,69567
1554193351,10.1.5.202,17748,10.138.221.88,3128,6780,57364
1554193352,10.1.5.15,17749,5.239.228.214,20,10613,2624
1554193353,10.1.5.200,17747,93.127.200.232,443,2390,42309
1554193360,10.1.5.7,17752,74.6.24.94,3128,5496,124489
1554193361,10.1.5.6,17751,235.190.12.145,3128,18429,11310
1554193364,10.1.5.2,17753,31.21.122.56,3128,7570,68724
1554193367,10.1.5.15,17755,244.2.230.222,20,9835,114112
1554193368,10.1.5.8,17756,78.171.251.243,161,5103,106253
1554193370,10.1.5.101,17757,77.245.0.186,443,18472,83272
1554193379,10.1.5.10,17760,166.194.167.119,443,15584,26500
1554193381,10.1.5.20,17759,143.23.33.3,3128,18486,48208
1554193387,10.1.5.8,17761,194.77.165.63,3128,16706,38052
1554193387,10.1.5.7,17763,64.9.86.141,161,8951,102625
1554193401,10.1.5.100,17764,194.127.88.90,443,9277,58786
1554193409,10.1.5.201,17765,83.93.95.116,161,12769,10574
1554193412,10.1.5.101,17768,14.59.200.101,161,12523,101645
1554193414,10.1.5.7,17767,153.11.107.247,443,12024,27359
1554193426,10.1.5.15,17769,146.103.143.90,3128,11570,46555
1554193429,10.1.5.5,17771,213.138.55.129,443,9058,38488
1554193436,10.1.5.20,17772,121.35.154.50,161,13781,41313
1554193441,10.1.5.20,17773,33.25.66.129,443,188,116172
1554193446,10.1.5.14,17775,217.117.93.244,161,9311,81123
1554193448,10.1.5.15,17776,153.6.11.233,20,17280,69323
1554193453,10.1.5.101,17777,155.41.193.212,3128,13952,122017
1554193453,10.1.5.21,17779,208.86.6.248,20,2983,121625
1554193459,10.1.5.8,17780,41.133.197.101,443,6378,2198
1554193461,10.1.5.18,17781,54.57.131.225,3128,7040,20680
1554193462,10.1.5.9,17783,147.132.141.112,443,11834,110139
1554193465,10.1.5.6,17784,120.84.70.166,3128,1918,125689
1554193478,10.1.5.16,17787,135.50.74.169,443,11663,7283
1554193479,10.1.5.100,17785,69.240.18.210,443,12214,48287
1554193480,10.1.5.3,17788,71.3.112.170,161,15345,42393
1554193481,10.1.5.12,17789,250.191.208.116,443,8446,60860
1554193488,10.1.5.2,17791,70.36.119.94,3128,10530,103912
1554193488,10.1.5.200,17793,55.18.87.1,161,6384,90941
1554193490,10.1.5.12,17795,12.26.237.143,443,10357,76735
1554193491,10.1.5.100,17792,121.214.78.186,20,2642,86658
1554193495,10.1.5.201,17797,216.142.217.54,20,11673,29806
1554193499,10.1.5.13,17796,179.101.27.149,3128,2492,42702
1554193500,10.1.5.9,17800,151.113.136.200,161,14839,60320
1554193501,10.1.5.6,17799,231.142.47.103,161,13370,80457
1554193505,10.1.5.5,17803,37.59.125.86,161,19610,22512
1554193507,10.1.5.2,17801,228.181.169.4,20,1679,23461
1554193511,10.1.5.100,17804,122.202.147.152,161,1880,17210
1554193512,10.1.5.5,17805,165.184.49.22,443,1475,20153
1554193523,10.1.5.18,17807,236.185.29.46,20,19824,101228
1554193524,10.1.5.8,17808,107.162.240.58,161,6003,55676
1554193527,10.1.5.100,17809,115.158.28.67,443,17800,22618
1554193530,10.1.5.2,17811,172.148.52.120,20,6984,88717
1554193533,10.1.5.21,17812,150.188.248.228,20,19059,16664
1554193536,10.1.5.17,17813,61.53.101.116,20,19939,76861
1554193540,10.1.5.11,17815,57.20.205.149,443,3258,34431
1554193547,10.1.5.6,17816,188.118.125.32,20,17146,2608
1554193550,10.1.5.20,17817,17.14.199.254,161,18644,2809
1554193550,10.1.5.11,17819,7.210.163.46,161,19874,53540
1554193563,10.1.5.9,17820,35.137.247.12,443,6194,17168
1554193563,10.1.5.14,17821,125.94.129.174,3128,2988,23973
1554193570,10.1.5.8,17823,231.20.201.65,161,6648,27952
1554193570,10.1.5.12,17824,37.171.217.117,20,11308,52405
1554193577,10.1.5.5,17825,150.127.70.115,3128,1124,45695
1554193578,10.1.5.202,17827,140.210.165.146,443,17452,74959
1554193592,10.1.5.21,17828,111.55.136.176,20,1850,84459
1554193602,10.1.5.202,17829,162.31.145.224,3128,11236,38231
1554193605,10.1.5.202,17831,34.225.237.71,20,18240,80297
1554193606,10.1.5.3,17832,11.253.90.191,3128,1660,90651
1554193610,10.1.5.15,17833,58.249.252.76,3128,9829,78263
1554193614,10.1.5.2,17836,3.69.75.141,443,10247,34283
1554193619,10.1.5.9,17835,70.34.218.184,20,1422,112755
1554193624,10.1.5.15,17837,178.94.144.191,443,10507,98341
1554193625,10.1.5.10,17839,64.81.174.127,20,17761,78413
1554193631,10.1.5.101,17840,9.142.230.11,3128,17270,6431
1554193635,10.1.5.20,17841,231.8.9.91,3128,271,88850
1554193639,10.1.5.18,17843,38.117.226.89,20,2329,10895
1554193648,10.1.5.4,17844,50.131.218.224,161,15391,121239
1554193648,10.1.5.7,17845,114.167.127.157,443,3149,38938
1554193653,10.1.5.13,17848,45.211.44.180,161,16674,120962
1554193654,10.1.5.11,17847,224.149.36.219,161,15222,27476
1554193656,10.1.5.7,17849,80.164.241.43,3128,8660,80374
1554193659,10.1.5.202,17851,97.142.252.150,3128,12289,107340
1554193664,10.1.5.8,17852,208.26.223.163,20,15707,56214
1554193670,10.1.5.5,17853,214.188.73.95,161,19894,41293
1554193677,10.1.5.9,17856,252.144.152.54,20,508,57830
1554193678,10.1.5.15,17855,63.90.68.21,3128,4418,55410
1554193681,10.1.5.4,17857,132.66.114.37,20,3398,73777
1554193682,10.1.5.13,17859,126.239.244.0,20,18488,37904
1554193688,10.1.5.4,17860,179.67.153.67,20,10990,101777
1554193693,10.1.5.18,17861,195.109.109.56,20,9441,18689
1554193695,10.1.5.16,17864,118.151.41.8,3128,12774,96806
1554193699,10.1.5.9,17863,215.4.41.6,3128,3617,83417
1554193702,10.1.5.21,17865,85.27.183.13,3128,18225,103866
1554193707,10.1.5.100,17867,30.187.141.228,3128,6114,23804
1554193713,10.1.5.13,17868,187.1.243.39,161,2129,104670
1554193715,10.1.5.10,17871,226.188.218.152,3128,8136,6534
1554193717,10.1.5.8,17869,150.16.169.28,443,5136,61530
1554193720,10.1.5.15,17872,129.7.182.25,20,3335,124344
1554193724,10.1.5.12,17873,42.199.179.138,20,12478,121605
1554193729,10.1.5.7,17875,223.25.60.251,443,15013,14179
1554193729,10.1.5.10,17876,214.42.181.225,3128,16247,83157
1554193733,10.1.5.4,17877,191.239.27.100,3128,18245,74355
1554193738,10.1.5.8,17879,50.219.59.160,161,3954,38909
1554193743,10.1.5.201,17880,183.252.139.157,20,10750,14777
1554193745,10.1.5.7,17881,181.63.8.96,161,15941,44580
1554193758,10.1.5.17,17883,3.254.216.10,3128,727,107059
1554193758,10.1.5.5,17884,67.247.147.207,3128,11104,35595
1554193760,10.1.5.5,17885,109.81.151.131,20,16166,83771
1554193765,10.1.5.14,17887,119.40.155.13,3128,12795,72792
1554193769,10.1.5.10,17888,83.86.47.201,161,2284,22899
1554193779,10.1.5.4,17889,23.11.254.175,443,18762,119584
1554193780,10.1.5.10,17891,45.213.131.213,3128,1431,90296
1554193783,10.1.5.10,17893,88.224.78.202,443,14977,95712
1554193784,10.1.5.3,17892,127.59.107.80,443,2923,77003
1554193790,10.1.5.12,17895,183.154.30.34,443,17863,118513
1554193807,10.1.5.11,17896,227.101.64.145,20,18749,7570
1554193811,10.1.5.12,17897,203.68.246.223,3128,10166,27171
1554193812,10.1.5.101,17899,173.210.64.193,20,6310,13960
1554193812,10.1.5.17,17900,242.197.241.97,443,7375,86610
1554193816,10.1.5.11,17901,66.176.14.75,3128,7462,67141
1554193820,10.1.5.201,17903,88.139.12.122,3128,19322,16917
1554193834,10.1.5.202,17905,7.191.225.134,3128,7115,102046
1554193835,10.1.5.20,17904,250.106.60.171,3128,16679,80078
1554193843,10.1.5.2,17907,214.138.214.124,161,7844,74900
1554193843,10.1.5.9,17909,32.92.164.50,3128,15948,95915
1554193847,10.1.5.10,17908,150.124.210.165,20,19875,43594
1554193854,10.1.5.5,17911,144.72.58.38,20,16936,36661
1554193857,10.1.5.15,17912,125.171.179.73,3128,6533,558
1554193864,10.1.5.18,17913,250.68.254.81,161,10379,53102
1554193867,10.1.5.5,17915,12.84.168.114,443,4690,8902
1554193871,10.1.5.101,17916,167.100.16.164,161,344,33164
1554193874,10.1.5.7,17917,0.69.60.1,161,10070,8088
1554193875,10.1.5.9,17919,58.24.158.200,3128,5522,87227
1554193884,10.1.5.2,17921,145.9.35.8,3128,13413,62953
1554193886,10.1.5.100,17920,149.234.50.96,161,15329,94550
1554193891,10.1.5.21,17923,198.147.194.134,443,6463,119644
1554193892,10.1.5.6,17924,59.110.104.109,20,5394,11647
1554193899,10.1.5.101,17927,241.21.32.156,443,7795,56682
1554193900,10.1.5.200,17925,94.100.45.249,443,2726,71160
1554193907,10.1.5.200,17929,228.53.82.59,161,14226,53203
1554193909,10.1.5.9,17928,33.184.157.152,3128,7065,52196
1554193920,10.1.5.19,17932,105.94.185.176,443,14376,72373
1554193921,10.1.5.3,17931,169.185.240.206,20,8088,22850
1554193923,10.1.5.10,17933,48.103.232.31,161,19814,119129
1554193935,10.1.5.2,17935,98.31.195.92,161,8493,92871
1554193942,10.1.5.8,17936,120.129.218.171,161,13560,120677
1554193944,10.1.5.100,17939,188.60.127.107,161,14076,86096
1554193945,10.1.5.6,17937,152.53.146.56,161,2013,123065
1554193947,10.1.5.200,17940,209.84.84.130,161,6738,46029
1554193954,10.1.5.100,17941,174.236.131.129,20,12546,38139
1554193956,10.1.5.6,17943,91.99.141.62,3128,5784,64972
1554193958,10.1.5.21,17945,128.179.77.253,3128,1350,75866
1554193959,10.1.5.101,17944,208.232.81.102,3128,13473,102302
1554193964,10.1.5.6,17947,128.1.104.231,20,4157,36466
1554193964,10.1.5.18,17948,236.196.125.30,20,9856,47803
1554193970,10.1.5.13,17949,178.36.123.227,3128,5680,118265
1554193971,10.1.5.15,17951,128.152.53.196,443,388,29889
1554193978,10.1.5.9,17952,20.119.219.41,20,10154,87611
1554193980,10.1.5.19,17955,83.255.125.172,20,19004,13041
1554193980,10.1.5.20,17956,81.213.207.164,161,3736,108429
1554193981,10.1.5.201,17953,106.89.8.160,3128,17905,113604
1554193983,10.1.5.2,17957,251.66.117.253,161,17855,81148
1554193986,10.1.5.100,17959,176.43.124.166,3128,14453,58931
1554193993,10.1.5.202,17960,145.139.251.196,20,10288,26177
1554193994,10.1.5.19,17963,240.183.77.124,443,3426,39634
1554193996,10.1.5.9,17965,218.46.34.147,3128,16168,82624
1554193997,10.1.5.19,17961,253.128.14.87,161,4416,98169
1554193999,10.1.5.9,17964,156.105.96.177,3128,6651,119410
1554194002,10.1.5.201,17967,186.209.3.223,20,17326,2610
1554194006,10.1.5.10,17968,50.170.49.38,161,7403,74803
1554194013,10.1.5.200,17969,35.123.109.211,20,13385,35404
1554194014,10.1.5.19,17971,233.250.66.34,3128,8896,53329
1554194018,10.1.5.4,17972,221.251.44.178,161,4833,55464
1554194018,10.1.5.202,17973,109.18.238.179,20,10156,62498
1554194024,10.1.5.5,17975,11.220.122.203,161,6057,72281
1554194026,10.1.5.4,17976,48.168.166.15,20,3932,68946
1554194032,10.1.5.13,17977,146.62.220.35,20,18764,81404
1554194043,10.1.5.15,17980,57.123.238.255,20,7679,39320
1554194043,10.1.5.12,17981,251.208.169.81,443,14378,108015
1554194045,10.1.5.4,17979,105.211.102.117,161,17529,58895
1554194049,10.1.5.10,17983,254.187.5.169,161,8283,23321
1554194061,10.1.5.101,17984,98.210.151.85,443,16918,80282
1554194062,10.1.5.14,17985,147.113.47.105,3128,15860,47308
1554194062,10.1.5.5,17987,43.116.214.31,3128,2147,115457
1554194064,10.1.5.16,17988,33.100.128.252,3128,508,21194
1554194067,10.1.5.5,17989,218.234.45.189,3128,13565,117748
1554194071,10.1.5.3,17991,100.168.149.182,161,3461,50440
1554194076,10.1.5.9,17992,52.95.10.115,443,5552,42941
1554194081,10.1.5.201,17993,222.197.11.138,3128,14331,11208
1554194083,10.1.5.18,17995,2.251.11.129,443,14371,114397
1554194084,10.1.5.21,17996,232.182.111.208,3128,19504,90548
1554194098,10.1.5.200,17999,42.228.163.11,3128,11984,93486
1554194099,10.1.5.10,17997,95.58.86.205,161,12135,25070
1554194101,10.1.5.4,18001,60.172.45.17,443,13807,67146
1554194103,10.1.5.202,18000,63.82.52.130,20,7966,118679
1554194109,10.1.5.4,18003,226.110.52.38,161,17589,49868
1554194114,10.1.5.4,18004,50.211.255.24,3128,15389,17473
1554194118,10.1.5.17,18005,161.212.151.118,20,2064,44169
1554194118,10.1.5.8,18007,223.88.50.151,161,474,14668
1554194123,10.1.5.12,18008,227.49.149.199,3128,10261,113158
1554194126,10.1.5.12,18009,15.254.49.74,443,11542,114261
1554194133,10.1.5.2,18011,183.27.177.108,443,4766,102298
1554194134,10.1.5.2,18012,234.206.228.118,161,10940,17453
1554194137,10.1.5.17,18013,192.135.148.179,161,3948,18718
1554194156,10.1.5.8,18015,52.128.208.54,443,2382,7185
1554194156,10.1.5.18,18016,138.154.152.168,161,19702,22066
1554194160,10.1.5.19,18017,173.174.130.230,443,4777,2681
1554194170,10.1.5.5,18021,229.33.153.210,443,14823,13425
1554194171,10.1.5.2,18019,118.70.23.251,3128,2996,84743
1554194172,10.1.5.202,18023,112.55.25.203,3128,11662,88208
1554194173,10.1.5.6,18020,67.15.55.253,161,13331,32179
1554194189,10.1.5.9,18024,203.255.222.93,161,19151,35515
1554194189,10.1.5.20,18025,61.124.114.7,20,16548,90875
1554194193,10.1.5.3,18027,117.185.45.68,443,6306,20668
1554194193,10.1.5.100,18028,78.17.203.238,161,18639,120237
1554194203,10.1.5.9,18031,163.50.235.210,161,15459,84425
1554194204,10.1.5.202,18029,29.142.112.98,20,3902,103661
1554194205,10.1.5.100,18032,153.133.142.154,20,16459,7423
1554194206,10.1.5.7,18033,157.109.171.4,161,13694,32934
1554194214,10.1.5.20,18035,96.17.107.203,161,5804,11096
1554194217,10.1.5.17,18036,12.118.203.251,443,19792,37248
1554194217,10.1.5.9,18037,29.227.162.189,3128,6139,71856
1554194223,10.1.5.100,18039,193.223.230.243,161,8673,103060
1554194227,10.1.5.101,18040,208.100.43.58,443,1215,53141
1554194231,10.1.5.202,18043,37.118.51.18,443,1008,74439
1554194232,10.1.5.19,18041,102.166.59.22,20,18593,7169
1554194234,10.1.5.201,18044,166.180.144.237,20,14475,69316
1554194238,10.1.5.12,18047,208.233.186.161,20,10436,27920
1554194240,10.1.5.201,18045,184.62.115.153,161,5146,91317
1554194243,10.1.5.8,18049,106.127.149.213,3128,17284,45404
1554194245,10.1.5.200,18048,234.113.119.114,20,18131,65163
1554194250,10.1.5.5,18051,137.140.199.137,161,17108,762
1554194253,10.1.5.100,18052,62.198.250.208,443,19563,102069
1554194255,10.1.5.201,18055,199.244.120.202,20,19742,3716
1554194256,10.1.5.200,18053,21.78.5.81,20,9791,88232
1554194261,10.1.5.101,18056,12.246.36.168,20,13200,98708
1554194261,10.1.5.7,18057,147.140.112.148,443,16552,21179
1554194271,10.1.5.11,18059,0.171.216.140,161,17970,52207
1554194273,10.1.5.19,18060,72.117.66.118,20,1998,105604
1554194273,10.1.5.202,18061,53.21.189.125,443,17824,18635
1554194277,10.1.5.11,18063,3.123.5.219,20,657,46642
1554194280,10.1.5.15,18067,25.246.56.217,443,4931,50326
1554194281,10.1.5.11,18064,161.233.143.58,3128,14699,117270
1554194283,10.1.5.100,18065,107.250.44.49,20,10521,8461
1554194287,10.1.5.20,18068,11.74.118.252,443,4895,18893
1554194291,10.1.5.101,18069,234.233.223.98,20,9463,3471
1554194294,10.1.5.8,18071,185.75.109.56,161,11699,43314
1554194302,10.1.5.17,18073,130.170.112.19,3128,17771,89603
1554194303,10.1.5.21,18072,133.252.79.131,20,3956,60060
1554194307,10.1.5.200,18075,51.85.98.96,20,1732,79441
1554194311,10.1.5.202,18076,41.222.71.30,161,18143,98330
1554194313,10.1.5.11,18079,44.171.189.227,443,11611,42250
1554194314,10.1.5.19,18077,130.163.186.114,443,1783,68895
1554194317,10.1.5.6,18080,81.61.66.182,3128,4354,34993
1554194321,10.1.5.7,18081,80.12.33.35,20,17833,61211
1554194324,10.1.5.2,18083,233.171.74.204,443,14532,75086
1554194331,10.1.5.202,18084,252.200.235.40,3128,16069,71440
1554194337,10.1.5.100,18087,119.114.57.136,443,5086,63257
1554194340,10.1.5.3,18089,25.16.196.91,20,4132,10334
1554194341,10.1.5.17,18085,77.33.122.98,161,5006,52527
1554194342,10.1.5.202,18088,32.73.160.70,443,18236,81205
1554194345,10.1.5.13,18091,34.231.142.157,3128,1525,80668
1554194349,10.1.5.17,18092,215.211.58.191,3128,16650,103167
1554194352,10.1.5.5,18093,209.122.38.242,161,14360,78858
1554194352,10.1.5.19,18095,172.167.104.100,3128,19596,28045
1554194354,10.1.5.200,18097,43.92.49.16,3128,16900,67869
1554194356,10.1.5.21,18096,1.61.45.118,443,11965,102024
1554194363,10.1.5.4,18100,43.113.171.90,443,7718,8456
1554194364,10.1.5.7,18099,160.70.96.99,443,632,99949
1554194370,10.1.5.7,18101,108.103.142.209,3128,3974,90707
1554194382,10.1.5.201,18103,154.20.54.148,161,8105,103786
1554194383,10.1.5.11,18105,16.226.177.79,443,8451,111599
1554194385,10.1.5.101,18104,23.184.127.104,161,16816,10652
1554194390,10.1.5.15,18107,158.126.145.122,3128,12205,85066
1554194391,10.1.5.17,18108,201.253.252.225,20,424,67546
1554194395,10.1.5.10,18109,20.241.17.176,20,3512,73530
1554194398,10.1.5.11,18111,117.38.59.147,443,17889,69374
1554194407,10.1.5.19,18113,70.8.73.33,3128,4988,117379
1554194407,10.1.5.15,18115,150.225.193.70,20,4873,120485
1554194409,10.1.5.13,18112,164.22.14.81,20,16912,46395
1554194411,10.1.5.9,18116,19.43.133.60,20,6266,81532
1554194421,10.1.5.7,18117,83.72.87.78,20,10468,107110
1554194424,10.1.5.17,18119,231.50.11.70,20,12634,27846
1554194428,10.1.5.5,18120,144.20.167.83,161,15912,74836
1554194431,10.1.5.9,18121,179.182.112.96,20,14500,26815
1554194435,10.1.5.21,18124,77.178.75.140,20,8398,16743
1554194439,10.1.5.10,18123,187.43.209.45,161,5142,32959
1554194440,10.1.5.14,18125,33.17.167.210,443,2360,57848
1554194442,10.1.5.12,18127,66.135.147.92,161,11149,73780
1554194445,10.1.5.7,18128,38.113.10.136,20,18149,66596
1554194452,10.1.5.12,18131,68.68.15.184,443,11688,9317
1554194453,10.1.5.16,18129,196.72.226.208,3128,6527,8698
1554194458,10.1.5.202,18133,36.76.93.217,161,3062,32717
1554194460,10.1.5.201,18132,85.42.172.115,3128,14264,86815
1554194463,10.1.5.16,18135,200.39.173.9,20,11573,106576
1554194473,10.1.5.18,18136,0.11.127.14,161,10787,43902
1554194480,10.1.5.20,18137,168.87.255.87,20,330,22411
1554194483,10.1.5.20,18139,245.103.150.52,443,15674,52416
1554194484,10.1.5.202,18140,45.137.120.157,3128,14647,120186
1554194488,10.1.5.100,18141,19.197.115.207,443,1415,23997
1554194488,10.1.5.7,18143,24.249.118.226,3128,7109,75435
1554194493,10.1.5.200,18144,166.173.239.47,3128,19476,112585
1554194496,10.1.5.4,18145,229.74.44.56,3128,7990,84704
1554194503,10.1.5.200,18147,110.250.109.104,3128,10853,110987
1554194505,10.1.5.2,18148,100.190.20.9,3128,5054,63129
1554194521,10.1.5.17,18151,235.165.151.217,3128,12731,19800
1554194523,10.1.5.19,18149,65.192.234.152,443,15996,47997
1554194523,10.1.5.16,18152,238.119.246.186,161,2609,73490
1554194529,10.1.5.2,18153,23.87.138.22,3128,17457,73142
1554194535,10.1.5.16,18155,133.109.248.4,443,8270,47685
